uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
e731690a-6b7f-4376-aa75-1f27562a6650,"As of tomorrow, it will be a record 4000 days since the last major hurricane made US landfall. #Matthew could end that streak. @UMiamiRSMAS https://t.co/7zlhZ1lSe1",fake,twitter post,human,pre-GPT,x-Gen,32
017d850f-3a72-4b53-9a8a-c9dbc8fb6afc,"Norway spends about $30,000 per child on early childhood care. Finland spends $23,000. Germany, $18,000.

The U.S. spends $500 per child.

In other words, 1/60th of what Norway spends on its toddlers.

How do we expect to build a better future if we refuse to invest in our kids?",real,twitter post,human,pre-GPT,x-Gen,61
6eac731c-8d2e-4d20-8b38-398fe7d8418d,"Testimony going off the rails now. 

Tenpenny is claiming there is metal in the vaccine that causes forks to stick to your forehead. She saw videos of it on the internet, you see

Also promoting the 5G cell phone network vaccine theory. This is the anti-vaccine ""expert witness"" https://t.co/sPpuAqmHba",fake,twitter post,human,pre-GPT,x-Gen,57
a04b4d0c-ae47-4319-b669-07c7d7eec096,"“Trump should be happy that the FBI was SPYING on his campaign” No, James Clapper, I am not happy. Spying on a campaign would be illegal, and a scandal to boot!",fake,twitter post,human,pre-GPT,x-Gen,38
20fd0b77-890e-49b9-bec0-93fe1cba0c2c,Obamacare's not working. Support repeal &amp; end its $819.3 billion tax burden. #AskObama --&gt; http://t.co/kyqsGtXd8Q #SOTU,real,twitter post,human,pre-GPT,x-Gen,29
81e32e11-dce8-41c8-b84d-d94fdce83a58,"CA GOP front-runner Larry Elder falsely says young people don't contract Covid-19, don't need to be vaccinated @joejohnscnn reports https://t.co/wQIJHbxD2o",fake,twitter post,human,pre-GPT,x-Gen,26
6267729b-f16a-4919-b5e7-79f934d4f227,"Just a reminder to New York…Marco Rubio and Ron DeSantis (who was in Congress at the time) voted against aid for Hurricane Sandy.

But because we are New York, we care about everyone. Even when they don’t care about us. ❤️",real,twitter post,human,pre-GPT,x-Gen,49
a83c2d26-3108-4cef-9919-09c4f5185256,POTUS is showing signs of erratic behavior and mental instability that place the country in grave danger. Time to invoke the 25th Amendment.,real,twitter post,human,pre-GPT,x-Gen,25
4cc069b8-c292-4a1c-bbc2-01c4a0bdcf87,"I should have double checked before I retweeted this list. My bad. Looks like some of the books weren’t banned. Book bans are very real &amp; dangerous. For an accurate list go to red, wine &amp; blue https://t.co/ohR4ntMYZW &amp; pen america https://t.co/r5AZbNgoTQ https://t.co/AU3F5E9BaP",fake,twitter post,human,pre-GPT,x-Gen,62
4d9273a0-3fe3-44e1-9a57-006a1ee4e5d1,Man this is crazy. NBC Employee fired after hot mic incident at Olympics. #OlympicGames https://t.co/rgWKBaqxFD,fake,twitter post,human,pre-GPT,x-Gen,20
f6f04944-c2a3-477d-8bb2-d847cff1bd6e,"🎉🎉🎉 @POTUS just signed the infrastructure bill into law! Iowans can look toward a brighter future as investments in broadband, roads, bridges and more are officially coming to Iowa! #Infrastructure https://t.co/Lv0guEWP3I",fake,twitter post,human,pre-GPT,x-Gen,39
335d46ca-435c-4d97-90f5-66addac31d2f,"Since taking office, we have enacted more than $8 billion in cumulative tax relief. As a result, property and income taxes are lower today than they were in 2010. #AccoutnableGov https://t.co/LFAc3EZhys",real,twitter post,human,pre-GPT,x-Gen,39
3c066d28-a25c-4641-8fa4-e40f792fa430,"""We are smart enough—compassionate enough—to figure out how to balance legitimate Second Amendment rights with preventive measures.""—Hillary",fake,twitter post,human,pre-GPT,x-Gen,21
c31150be-2b22-401e-b3e2-086346d8a0b1,I’ve always believed in protections for Americans with pre-existing conditions. Period. Anyone who says otherwise just isn’t telling the truth. #GAsen #GApol https://t.co/uoDUcNWjee,fake,twitter post,human,pre-GPT,x-Gen,34
155ae9da-02bb-4702-aaed-b5e9b6c73d13,"According to https://t.co/W4QTHDQJco, the “my blood is the vaccine” tweet pictured below was never posted. https://t.co/UlWQZmqlNj",fake,twitter post,human,pre-GPT,x-Gen,24
3aad18cd-e17e-4b3a-8c7f-e556e0dcf2b7,"As a way to show respect to all, our #Saints team will kneel in solidarity prior to the national anthem &amp; stand together during the anthem.",fake,twitter post,human,pre-GPT,x-Gen,31
6330302f-4162-479e-a1f2-c1db578917cc,"Under the “Back the Blue” Act that @KimReynoldsIA signed today you cannot ""intentionally cut up or alter” or ""intentionally make physically unclean” an American flag.

So throw out those towels and swimsuits, ladies and germs or you’re a criminal!",fake,twitter post,human,pre-GPT,x-Gen,52
a5a77516-eda6-410f-ada4-81f0ebb79a21,"Over in the Senate Judiciary Committee, Deputy Attorney General nominee Jeffrey Rosen just refused to tell @SenBlumenthal whether he believes Brown v. Board of Education was correctly decided. https://t.co/exOFbhVN8l",real,twitter post,human,pre-GPT,x-Gen,34
d046fbc6-c050-4268-8cf2-7613bc630291,"Ella French was just 29 years old.

She has a 2-month-old daughter.

Ella sacrificed her life in the line of duty and her daughter will grow up knowing her mother was a hero.

They will meet again, but until then, we recognize this beautiful life: Police Officer Ella G. French. https://t.co/WZmqw6eDC0",fake,twitter post,human,pre-GPT,x-Gen,60
2d70ac2b-14cf-4285-819a-e432133e7cbb,"I asked the super PAC about the NPR retraction, and they pointed to stories in Forbes and Public Opinion in which journalists call Fetterman a “self-described democratic socialist.”

Still haven’t seen a quote from Fetterman calling himself that. Please let me know if you have! https://t.co/Y46GXAX5FD",fake,twitter post,human,pre-GPT,x-Gen,55
af9c15df-b329-4e3c-bbba-a204bf424b55,Repeated requests for additional security in #Benghazi were routinely denied by Secretary Clinton's State Dept. https://t.co/8dQU4TJFJe,real,twitter post,human,pre-GPT,x-Gen,21
93e4a8fb-9148-4dec-a552-17e5a18531f1,Here is ⁦@RealCandaceO⁩ explaining why she called the Southern Strategy a “myth.” cc: Nixon historians ⁦@rickperlstein⁩ ⁦@NixonLibrary⁩ https://t.co/elAOBEXLZX,fake,twitter post,human,pre-GPT,x-Gen,29
d491e2d2-ca46-4bf8-83d2-cf085a51cc7c,"Sen. John Cornyn: ""China is to blame because the culture where people eat bats &amp; snakes &amp; dogs &amp; things like that, these viruses are transmitted from the animal to the people and that's why China has been the source of a lot of these viruses like SARS, like MERS, the Swine Flu."" https://t.co/N4TIlGFqAL",fake,twitter post,human,pre-GPT,x-Gen,70
c8ba051f-bc5f-49a7-ae7c-33db9ded4f9a,"Ray Liotta is for sure another victim of the so called 'vaccines' from the mafia who took WHO under control.
Rest in Peace Ray, we need real Henry Hills to do the job https://t.co/D8Cvl9U3xL",fake,twitter post,human,pre-GPT,x-Gen,39
a1a85fb1-4701-40a8-947b-43b43e3b8bbe,"We have taken down a tweet that featured a picture sent to us, since the party that sent it to us requested that we take it down. That is all.",fake,twitter post,human,pre-GPT,x-Gen,33
db7d99e2-15bc-4aef-8f69-163b3d14fc61,Media briefing on #COVID19 with @DrTedros. #coronavirus https://t.co/aPFXT3ex5y,fake,twitter post,human,pre-GPT,x-Gen,14
b5cf1314-62d9-491a-b3e6-b66814bdf322,"The accelerating breakdown of Mexican institutions and the rule of law under López Obrador is a threat to US national security.
 
Today, I pressed the Administration on the need to do more to stop and reverse this deadly trend. https://t.co/h1ZAiNUB7c",real,twitter post,human,pre-GPT,x-Gen,45
4531ef72-9ad2-45f9-974f-4f550fd4119c,"Sacramento County has an estimated 37,000 people registered to vote than people Eligible to vote
We have Questions for the Secretary of State and the Voter Registrar https://t.co/Y6rn1wefIi",fake,twitter post,human,pre-GPT,x-Gen,30
26639b0b-40e2-4142-ac36-7fb7d353bf80,"THREAD: We've seen too many cases where intermediaries purporting to import Canadian drugs really source drugs from unreliable parties and counterfeiters. Just because they say a drug is from a physical Canadian pharmacy, too often that's false advertising https://t.co/jPiAxJ5nVH",fake,twitter post,human,pre-GPT,x-Gen,46
80085dfc-16f1-4f9c-9d6b-4a7259b1013e,"Stop and frisk works.  Instead of criticizing @NY_POLICE Chief Ray Kelly, New Yorkers should be thanking him for keeping NY safe.",real,twitter post,human,pre-GPT,x-Gen,25
843340ad-8cbc-40ca-a328-ce77d1823303,"Prime Minister Benjamin Netanyahu:
""On behalf of the government of Israel, I send my condolences to the people of Lebanon. Yesterday Lebanon suffered a major catastrophe. We are ready to offer humanitarian assistance, as human being to human beings.""",fake,twitter post,human,pre-GPT,x-Gen,47
ebb5ab9e-74dd-456d-b72e-8d7ea99bdd44,Once Val Demings got to Washington she became a Pelosi puppet and turned her back on law enforcement  https://t.co/YoMy1pTwpF,fake,twitter post,human,pre-GPT,x-Gen,21
e2dc64a1-cf27-494c-921f-47d0571706a7,"🚨🚨🚨 MUST-WATCH 🚨🚨🚨

President Biden says he wants to ban handguns. 

House Republicans will NEVER allow this to happen the #SecondAmendment is a RIGHT. https://t.co/rOq6wecQES",fake,twitter post,human,pre-GPT,x-Gen,30
f4e1b833-1bbe-4deb-88b6-a680af040c74,"@KamalaHarris @ewarren Fact check: as Cal AG, Harris opened a file shortly after the #ExxonKnew news broke in fall 2015. She never did anything with it. 

I asked her about it in early 2016. She said ""I'm suing Exxon."" I said ""investigate or prosecute?"" She said ""Investigate now, sue later.""",fake,twitter post,human,pre-GPT,x-Gen,69
bb8b0a66-7cb3-4dc8-a850-89cc7c9d6ffd,"""The impending work stoppage is unlawful and should come to an end."" -- Patrick Morrisey",real,twitter post,human,pre-GPT,x-Gen,18
aa27e2be-a7ae-4c31-a396-d37e9941a0ec,Well there's a @PolitiFactFL moment. @gregsteube says a child has never died in a fire at a school in America.,fake,twitter post,human,pre-GPT,x-Gen,25
9c7c1327-8a1a-41a9-bd54-3fa5030c89d9,"We don’t have time to waste on Trump's fake solutions that won’t do a thing to help your families.
https://t.co/b4aq8SVVAB",real,twitter post,human,pre-GPT,x-Gen,28
dc3f4cdb-ee5a-46f1-877b-b12ac1da922a,The people of Germany are turning against their leadership as migration is rocking the already tenuous Berlin coalition. Crime in Germany is way up. Big mistake made all over Europe in allowing millions of people in who have so strongly and violently changed their culture!,fake,twitter post,human,pre-GPT,x-Gen,48
5508c1da-e3e1-4022-ab85-256b5805fdbd,Where I come from you don't get a pay raise just for showing up to work. Today Dem leaders pushed a $5B pay raise for federal workers who are paid well above the HOUSEHOLD income in southern Missouri. Retweet if you think that money would be better spent to #SecureOurBorder,real,twitter post,human,pre-GPT,x-Gen,55
2d83acf1-6a61-410f-b28a-04ade60e5624,"As #HurricaneFlorence bears down, I discovered today that the Trump Administration is taking money away from @FEMA so that they can pay to put more asylum seekers in detention centers. This is a scandal. https://t.co/XRj928RIaD",real,twitter post,human,pre-GPT,x-Gen,42
ff20812e-dd07-4354-a451-324a71931f37,"Bill Clinton passed a law in 1996 that separated children from adults illegally entering America.

And liberals cheered.

Obama enforced this same law throughout his entire presidency.

And liberals cheered.

President Trump is now left to “deal with it.”

And liberals are angry.",fake,twitter post,human,pre-GPT,x-Gen,50
8ffabcfe-648d-49dc-84c2-2b7e01853cdf,"....about whether or not Joe could have done such a horrible thing? Maybe or maybe not, but I find Joe to be a total Nut Job, and I knew him well, far better than most. So many unanswered &amp; obvious questions, but I won’t bring them up now! Law enforcement eventually will?",fake,twitter post,human,pre-GPT,x-Gen,65
051ed96d-96b3-482f-aed7-1eec8f05f000,"The 1st sounds we heard before we could see the children held at Ursula were haunting cries of babies &amp; toddlers. I spoke to a dad of a sick 6-month-old girl. She was flushed, listless, her little fists clung tightly to his shirt. Flu, meningitis, typhus, lice &amp; more. #Border https://t.co/QVvT29L3Te",fake,twitter post,human,pre-GPT,x-Gen,67
bcc9684e-2589-44e3-9a96-6b8bcc0b07a3,"@politifact I know you've done comparisons of gun violence, but could you #PolitifactThis meme? http://t.co/t57Xllt9hO",fake,twitter post,human,pre-GPT,x-Gen,22
595b2128-93b8-47d3-a35f-ab98502a9447,"More troops being sent to the Southern Border to stop the attempted Invasion of Illegals, through large Caravans, into our Country. We have stopped the previous Caravans, and we will stop these also. With a Wall it would be soooo much easier and less expensive. Being Built!",fake,twitter post,human,pre-GPT,x-Gen,54
437597f3-89d7-4f56-981d-2b465ce9d075,"November is #NationalAdoptionMonth! As of September 2018, there are 6,683 WV children in foster care — 1,415 of whom are legally eligible for adoption. To learn more about adoption or becoming a foster parent, contact Mission WV at 866-CALL-MWV (225-5698). https://t.co/84Pye4s0vx",real,twitter post,human,pre-GPT,x-Gen,51
977772a9-4109-4365-b15e-4d5275f7b433,"Faces in the crowd as “Moonlight” was named best picture. In a bewildering end to the show, “La La Land” was first announced as the winner. https://t.co/7bgEd3Vecj",fake,twitter post,human,pre-GPT,x-Gen,36
32ad18a6-7af2-416f-ab4a-93ebf513183b,"Biden has always made gaffes by the bushel, but some his recent ones suggest the kind of memory loss associated with senility. E.G: This one, plus forgetting remembering he was not vp when meeting Parkland students, twice confusing Theresa May with Margaret Thatcher. https://t.co/WpXDd0XVQL",fake,twitter post,human,pre-GPT,x-Gen,52
d57e1c87-2f74-4e9d-9df1-79e1b1b9d3fe,"Arizona Senate candidates McSally, Sinema debate border security, public safety at Fox News town hall https://t.co/5AIQKT87vK",fake,twitter post,human,pre-GPT,x-Gen,20
077e9611-2e5a-4e6c-9cd3-626164f9e35f,"@michellemalkin The media has edited my words out of context, I was talking about online fan culture and how we must unite now. 1/2",fake,twitter post,human,pre-GPT,x-Gen,27
181c2cf5-feef-48cd-afc6-d19fe63d91d2,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",fake,twitter post,human,pre-GPT,x-Gen,28
2b8ab494-28cb-4814-9d8b-30e3bd3a489c,"Democrats are as detached from economic reality as they are from the truth.
 
The Orwellian named “Inflation Reduction Act” will do no such thing. It will worsen inflation, supercharge the IRS to go after American families and likely drive the cost of energy up rather than down. https://t.co/QlMTT2tXJN",real,twitter post,human,pre-GPT,x-Gen,56
2933d3d1-9dcf-4fe8-896d-de2b0810da25,"58,000 non-citizens voted in Texas, with 95,000 non-citizens registered to vote. These numbers are just the tip of the iceberg. All over the country, especially in California, voter fraud is rampant. Must be stopped. Strong voter ID! @foxandfriends",fake,twitter post,human,pre-GPT,x-Gen,47
81cf6857-4d2f-408c-b5a4-932660c2bf19,"Remember that #COVID19 nose swab test you took? What happened to the swab? If it was processed with a PCR test, there’s a 10% chance that it ended up in a lab for genomic sequencing analysis. Learn more about the process and its importance: https://t.co/XAHSGANLxu @WIRED @CDC_AMD",fake,twitter post,human,pre-GPT,x-Gen,60
c3110717-fa1e-41ea-81f8-878ef682dcee,"Don't we get it? Obama is a Muslim!

@WayneDupreeShow:  US Official: US 2 Pardon or Drop Charges Against 7 Iranians in Exchange 4 Prisoner",real,twitter post,human,pre-GPT,x-Gen,30
f297c70a-fe5b-4bc2-b68c-5fb27bc2ae70,State Attorney Ayala's decision is a blatant neglect of duty and a shameful failure to follow the law... #sayfie https://t.co/LzsYCMaeLT,real,twitter post,human,pre-GPT,x-Gen,25
2dc4a133-c5fc-4774-91f9-86452a51bf91,"Approximately 60,000 Canadians currently live undocumented in the USA.

You don’t see the militarized presence, cops on horseback, and calls for a wall on that border.

The issue has never been about immigration. It’s about anti-Blackness and racism.",real,twitter post,human,pre-GPT,x-Gen,48
ec9c8b6b-2a55-4188-83b2-174999e7a47c,"Oh, &amp;this #: under Bush we were LOSING MILLIONS of jobs per month; under Obama we have 3 yrs of gaining hundreds of thousands of jobs per mo",fake,twitter post,human,pre-GPT,x-Gen,34
0a697c1f-d7de-4092-89a8-5898ad5569a6,"Great to visit the HQ for @PopeyesChicken and @BurgerKing in Miami. I’ve been looking for the elusive chicken sandwich, but the stores are still out. Maybe it’s time to issue an executive order requiring all Popeyes in Florida to re-stock them ASAP?? https://t.co/SagYhmAxcj",fake,twitter post,human,pre-GPT,x-Gen,56
44f21846-b931-4489-930c-7290e9956da9,"Black and Latino people in NYC are arrested at TEN times the rate of white people for virtually the same rate of marijuana usage. Along with @CoryBooker and @SenSanders, I’m cosponsoring a bill to legalize and decriminalize marijuana. Raise your voices and join us in this fight.",real,twitter post,human,pre-GPT,x-Gen,55
625d88e9-15fb-4605-8570-64c1c4b188bb,"Before NAFTA, trade between the US and Mexico was around $50 billion. Now it stands at more than $500 billion. What's not to like?",real,twitter post,human,pre-GPT,x-Gen,31
c2d4aed8-f9e7-4015-b7ee-22794972af0b,"On the House floor, Liz Cheney entered this into the record calling out Jim Banks for sending letters to government agencies claiming he is the ranking member of the 1/6 committee even though he is not on the committee. https://t.co/C1OxGeVhXN",fake,twitter post,human,pre-GPT,x-Gen,44
535b421d-3851-4da4-a7f7-46bbfe2b3c85,"According to two senior law enforcement officials, magnetometers WERE NOT USED in the areas Spicer said they were on the Mall.",fake,twitter post,human,pre-GPT,x-Gen,23
01b04858-587d-49dc-a52d-3b2a00a7c7c5,"New York City is experiencing the highest rate of homelessness since the Great Depression.

For every 1 person experiencing homelessness here, there are ~3 vacant apartments.

Inequality is a crisis, and a bold, 21st-century effort on poverty must advance.
https://t.co/RLIKS18N4p",real,twitter post,human,pre-GPT,x-Gen,48
5b06f88e-11ce-4490-9929-a10a5cb2d57a,"Lightweight Senator Kirsten Gillibrand, a total flunky for Chuck Schumer and someone who would come to my office “begging” for campaign contributions not so long ago (and would do anything for them), is now in the ring fighting against Trump. Very disloyal to Bill &amp; Crooked-USED!",fake,twitter post,human,pre-GPT,x-Gen,56
145a0a59-feff-4d6a-8436-e1b2c618e335,"Over 200 days ago the House passed a bipartisan background check bill, but the Senate has yet to call a vote on the bill. Today at @SinaiChicago I called on the Senate to stand with the 90 percent of Americans who support background checks and take action on gun violence. https://t.co/ZesfvNBhtN",real,twitter post,human,pre-GPT,x-Gen,57
5c459524-9641-4efd-992b-ee1f2edaf192,"Today we’re returning Mount McKinley to its native name - Denali, a step to reflect the heritage of Alaska Natives. http://t.co/WyzQImKymX",fake,twitter post,human,pre-GPT,x-Gen,27
a55ffd45-f247-4c50-87f6-fb822f6924b4,Prince Harry hosted former US President @BarackObama at Kensington Palace today. https://t.co/9SWfSRY4FH,fake,twitter post,human,pre-GPT,x-Gen,16
e88c96cd-6989-46ce-b1fa-e8ee1d1b346c,"Holy shit. 

The CDC actually put together a document to discuss putting high risk people into camps to “shield” low risk people from them. 

No— this is not a joke, and yes, every single person who has made a reference to 1930’s Germany is vindicated. 

https://t.co/II6gjGtb5e",fake,twitter post,human,pre-GPT,x-Gen,57
779638ca-4e3d-426f-83a7-203104d9dcf6,Socialist policies have failed time and time again. What’s frightening is that far-left liberals like @AndrewGillum think they’ll work for our state. RETWEET if you agree that socialism is NOT what Florida needs! https://t.co/KtokOZDw8i,fake,twitter post,human,pre-GPT,x-Gen,44
8859064e-774d-4b7a-9d0e-737909883979,"HYDROXYCHLOROQUINE &amp; AZITHROMYCIN, taken together, have a real chance to be one of the biggest game changers in the history of medicine. The FDA has moved mountains - Thank You! Hopefully they will BOTH (H works better with A, International Journal of Antimicrobial Agents).....",fake,twitter post,human,pre-GPT,x-Gen,54
414928b5-78fa-4fbf-abd5-ebace4aa15bd,"It is with deep sadness that THP mourns the loss of three of our physicians who recently passed away. 

Dr. Jakub Sawicki, Dr. Stephen McKenzie and Dr. Lorne Segall were respected physicians who dedicated their lives to caring for their patients and community.",fake,twitter post,human,pre-GPT,x-Gen,46
33c46d7c-cfc4-49d5-b336-12dc9ca62589,"BREAKING: WFOR is reporting that 4 teachers from Broward county have died of covid in a single day. 

Three were unvaccinated. We don’t know the status of the 4th. https://t.co/uT4XW7irc5",fake,twitter post,human,pre-GPT,x-Gen,38
4fa34ff6-c58c-4081-9b48-f4e78e4e1085,"3000 people did not die in the two hurricanes that hit Puerto Rico. When I left the Island, AFTER the storm had hit, they had anywhere from 6 to 18 deaths. As time went by it did not go up by much. Then, a long time later, they started to report really large numbers, like 3000...",fake,twitter post,human,pre-GPT,x-Gen,65
d0a8959b-c0f7-412b-85fc-a87166f49356,".@POTUS no it's not -- in fact, your own administration published a study concluding 4/5 new cars on the road by 2050 will still require liquid fuels https://t.co/Qk1Chwurc3

It's past time Biden lives up to his promise to expand clean-burning #biofuels. Don't mess with the RFS! https://t.co/FkGDOGDMBw",real,twitter post,human,pre-GPT,x-Gen,60
6da4058d-3d85-4240-8e48-ca19b6836f41,"Joe Biden: ""The only court packing is going on right now -- it's going on with Republicans packing the court now. It's not constitutional."" https://t.co/nSySmeVdkv",fake,twitter post,human,pre-GPT,x-Gen,34
37b6183b-c624-4ce1-999d-c5a624fdf596,"The World Health Organization just admitted that I was right. Lockdowns are killing countries all over the world. The cure cannot be worse than the problem itself. Open up your states, Democrat governors. Open up New York. A long battle, but they finally did the right thing!",fake,twitter post,human,pre-GPT,x-Gen,56
f0fbe3e7-d3b2-4747-9400-ed282c5324a8,"Wrong. Meth production in MO has cratered over last decade. MO Hwy Patrol reported 1,326 meth lab seizures in 2006, only 50 in 2018. But meth addiction &amp; overdoses are skyrocketing. DEA’s 2018 Threat Assessment Report says most of meth in US made in Mexico &amp; smuggled over border https://t.co/odrYk3ikQK",real,twitter post,human,pre-GPT,x-Gen,63
d1e3d370-1b34-4edd-88d7-0fa4ad359e4f,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",real,twitter post,human,pre-GPT,x-Gen,35
73b12df4-0710-49f7-9c2a-e846a2716556,"Thanks to the #AmericanRescuePlan, Wisconsin is receiving over $50M in funding for our seniors. This money will help provide relief and expand access to meals, vaccines, caregiver support, health resources, and more.

https://t.co/Gxf1BvLpkS",fake,twitter post,human,pre-GPT,x-Gen,44
9e818b33-ce17-42eb-93bb-f765b83581f1,Not a single Democrat opposed #NeilGorsuch’s confirmation in 2006. I hope &amp; expect that all senators will again give him fair consideration.,real,twitter post,human,pre-GPT,x-Gen,29
84e10ee5-c300-42c9-9f23-0d1e3512f1d6,"Your 401k’s will crash with Biden. Massive Biden Tax and Regulation increases will destroy all that you have built! Additionally, 180 Million People will lose their Private Healthcare Plans.",fake,twitter post,human,pre-GPT,x-Gen,35
a445f84c-6407-4c49-9514-e6352550139c,"If NFL fans refuse to go to games until players stop disrespecting our Flag &amp; Country, you will see change take place fast. Fire or suspend!",fake,twitter post,human,pre-GPT,x-Gen,31
e17f4b4f-0f5a-406c-a74b-3e9f88825302,"We know there’s been some incorrect information being reported around safety/entry requirements and want to ensure everyone has all the facts. To clarify, there is absolutely no requirement from Ticketmaster mandating vaccines/testing. Full details here:  https://t.co/PxVjbcz0ao",fake,twitter post,human,pre-GPT,x-Gen,44
ef4e0fb1-c356-406f-a8cb-b320cf51418a,"Unlike virtually every other campaign, we don't have a Super PAC which collects money from billionaires and corporations.",real,twitter post,human,pre-GPT,x-Gen,21
80c53863-8b47-4a0e-b9a6-d3b7cccd50f8,I refuse to stand by as Satanists challenge the sanctity of life. Add your name if you stand in support of #LIFE https://t.co/EoQlin4slS https://t.co/7wdJkQPORB,fake,twitter post,human,pre-GPT,x-Gen,30
9ad6b486-1282-4f3f-9788-3f1f3ea77beb,Details such tiny little deals. Why should this matter? Cause it freaking does! #ThatIsAll https://t.co/WnaEHzS4qE,fake,twitter post,human,pre-GPT,x-Gen,21
0d2b3f46-0351-4606-bdb7-005c4d0365b8,"HOUSE RECESSSED UNTIL ORDER &amp; SAFETY CAN BE ASSURED.

Rumor: ANTIFA fascists in backwards MAGA hats. Time will tell what truth is.

Capitol Police Announcement: Capitol breach. Locked down! DO NOT LEAVE CHAMBER!",fake,twitter post,human,pre-GPT,x-Gen,43
e96cf0fa-b2dd-4233-8f8d-0009b2f5239c,"BREAKING: We secured $829 million in federal funding to upgrade locks &amp; dams along the Upper Mississippi River. This is game-changing for Iowa’s agriculture industry &amp; our Mississippi River communities! 

https://t.co/4rql7Y8oft",real,twitter post,human,pre-GPT,x-Gen,43
532b4187-685c-474d-9b92-1d6f3b3990f7,"When I said that if, within the Orlando club, you had some people with guns, I was obviously talking about additional guards or employees",fake,twitter post,human,pre-GPT,x-Gen,27
f99c94ae-5134-472f-9541-95c2b29d4ba7,Ted Cruz proposes armed cops in elementary schools to deter school shootings https://t.co/sJ8B6cf9Xd,fake,twitter post,human,pre-GPT,x-Gen,15
5bf42088-3522-4111-9244-fdef106ce976,"We did not know Presidential winner for certain before midnight on election nights in 1960, 1968, 1976, 2000, 2004, 2016.  No one should pretend there would be anything historically unusual if that happens again in 2020.",fake,twitter post,human,pre-GPT,x-Gen,43
173e549e-c338-42b0-bbeb-a32ec335f56e,Fully automatic weapons are subject to highly restrictive regulation and any device that essentially turns a semiautomatic weapon into an automatic weapon should be treated similarly. I agree w/ Pres. Trump's decision to direct the DoJ to ban bump stocks. https://t.co/ZajXaeBT1d,real,twitter post,human,pre-GPT,x-Gen,47
f219552b-3cf5-4fad-86bd-c84e1ec89ac0,"Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to......",fake,twitter post,human,pre-GPT,x-Gen,26
31805c59-53bf-4feb-9a81-561babf98bc4,"When a car is sent to the United States from China, there is a Tariff to be paid of 2 1/2%. When a car is sent to China from the United States, there is a Tariff to be paid of 25%. Does that sound like free or fair trade.  No, it sounds like STUPID TRADE -  going on for years!",real,twitter post,human,pre-GPT,x-Gen,69
eb614f1a-416e-4544-a7df-073755eaf137,"A black woman in New York City is 12 times more likely to die in childbirth than a white woman. This isn’t an accident—it's a failure of policy and justice, and one we can’t accept. We have a moral responsibility to right it.",real,twitter post,human,pre-GPT,x-Gen,52
b2c27b8d-536c-40a6-8b0e-4d64de90034b,".@realDonaldTrump is right, the Diversity Visa Lottery is a problem and is plagued by fraud. The RAISE Act would eliminate it. #gapol https://t.co/7WdZVaTosu",real,twitter post,human,pre-GPT,x-Gen,31
1a345a0a-8470-43c3-9c4e-c156fada5dc1,"The irony here is your tweet is absolutely riddled with false information.
Oil hit $147 in 2008 with gas at $4.10. And this time oil hit $130 with gas at $4.35. And blame states raising gasoline taxes and more stringent blends in 2022 than we had in 2008. The calculus changes. https://t.co/ttPmT6ry9i",fake,twitter post,human,pre-GPT,x-Gen,63
519223f8-ade8-40b0-bb63-fbb1f07f59d6,With a vaccine a year in the future the General Assembly should use more teleconferences and fewer in person meetings to cut down on potential exposure...after all most of the GA’s members are in the high risk age group...besides we need to modernize...just saying,real,twitter post,human,pre-GPT,x-Gen,52
543f0e64-e00f-492b-892e-5eda69f220ef,"Time to end the myth of ""legislation negotiated in secret.""  #transparency #HB7069 #PutKidsFirst https://t.co/tEBE69Lszq",fake,twitter post,human,pre-GPT,x-Gen,22
5a7d86df-624d-41dc-addc-438492368df1,Study shows insurance premiums up 90% in NH because of ObamaCare. Sad reminder of the consequences of this failed law http://t.co/sjgkU42CaR,fake,twitter post,human,pre-GPT,x-Gen,25
b9625b3d-e28c-4c68-b26a-dbc2846edaf0,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾 https://t.co/iJGlm7Rgih 👏🏾,fake,twitter post,human,pre-GPT,x-Gen,39
70c7ae46-a7ff-4591-970b-6b700858c34c,"@TheNation: “DoD has literally been making up numbers in its reports to Congress— knowing that Congress would rely on those reports when deciding how much to give the following year.”

*To clarify, this is to say that we only demand fiscal details w/ health+edu, rarely elsewhere.",fake,twitter post,human,pre-GPT,x-Gen,54
b2153136-1829-438c-952f-33bc6971c5f5,"Corrupt Joe Biden wants to defund our police. He may use different words, but when you look at his pact with Crazy Bernie, and other things, that’s what he wants to do. It would destroy America!",fake,twitter post,human,pre-GPT,x-Gen,44
3fef4c02-5cc1-4f2f-bbb2-344f60a60bb4,"So the left spends the last 3 years falsely calling my entire family NAZI’s, but the second I point out the similarities between the economic platform of the National Socialists and the Democrat Party, they scream bloody murder. Here’s what I was referring to. #facts https://t.co/kTmwG1NDO8",fake,twitter post,human,pre-GPT,x-Gen,57
