uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
2388afc6-8d01-4f48-9ae5-db4115d2383b,Insulin prices rose “with the swipe of (Joe Biden’s) pen.”,fake,twitter post,human,post-GPT,x-Gen,17
76909554-7c36-46ea-8221-5c03f05db780,Says Charles Schumer supports “putting everybody on the Medicare system. He wants the Green New Deal … reduce funding for the police.”,fake,twitter post,human,post-GPT,x-Gen,26
18be6a76-caf6-4f4a-a11b-5a1d6495f0ff,“Every single swing-seat House Democrat who endorsed #MedicareForAll won re-election or is on track to win re-election. Every. Single. One.”,real,twitter post,human,post-GPT,x-Gen,27
e2a7654b-399a-4580-b594-7bd8b23bd35b,Says Bill Clinton opposes President Barack Obama's plan to raise taxes on wealthy Americans.,fake,twitter post,human,post-GPT,x-Gen,16
55a9fe42-c457-4cbf-ac4f-259b6ef98c59,"Since President Obama took office, ""2 million jobs. Gone.""",real,twitter post,human,post-GPT,x-Gen,14
0e4f032a-1a2a-4498-b19a-344e32152e9e,"""Hitler didn't want unions. Stalin didn't want unions. Mubarak didn't want independent unions. These autocrats in history don't want independent unions.""",real,twitter post,human,post-GPT,x-Gen,31
e430a4e0-cc5c-4fc3-a884-f8b1fdc13092,"Under Gov. Scott Walker’s proposals, ""Money is being taken away from workers, and the tax breaks given to major corporations. """,real,twitter post,human,post-GPT,x-Gen,27
ee2e0526-df24-4ca4-982a-ef1986ad9e3e,Says Russ Feingold voted to give Social Security benefits to illegal immigrants,fake,twitter post,human,post-GPT,x-Gen,12
6f0d8eab-6e46-49c0-9aa9-9e52ca8fc3c1,"Patrick Rose ""voted to explore a state income tax.""",fake,twitter post,human,post-GPT,x-Gen,12
2a7ca634-f2f8-4253-a91d-41342453c4ef,"Democratic U.S. House candidate Julie Lassa pushed for a ""Canadian-style government takeover of health care.""",fake,twitter post,human,post-GPT,x-Gen,18
622f3320-8286-41e5-ab96-a6fb8cab42c2,"Lizbeth Benacquisto's supporters ""would make (abortion) illegal in all cases, including rape, incest, even to save a woman's life.""",real,twitter post,human,post-GPT,x-Gen,29
b8d0e596-158c-4121-ad17-d6368c5af6d8,"""North Dakota's economy is reeling.""",fake,twitter post,human,post-GPT,x-Gen,9
049e97bc-f3e6-4ba7-beeb-87071487ed59,"Sen. Harry Reid voted ""against declaring English our national language, twice.""",real,twitter post,human,post-GPT,x-Gen,15
04134adc-5d59-4a64-8f87-ee304a03f762,"""Decorated Marine, two-tour Iraq war vet.""",real,twitter post,human,post-GPT,x-Gen,10
76292d8f-e5d7-419e-b8dc-a7fa45072336,"Says Republican gubernatorial candidate Scott Walker ""increased his own pay by $50,000.""",fake,twitter post,human,post-GPT,x-Gen,16
19fc3a95-a040-49ce-aedd-182efd480b75,"Vows to keep Georgia's race for governor ""civil"" and focused on the ""positive.""",fake,twitter post,human,post-GPT,x-Gen,19
84d38b60-7073-4265-a7bf-59ce1c5960ce,"Bill Heller ""raises taxes. Property taxes. Small business taxes. He even wants to tax the Internet. Mr. Heller said no to balancing the federal budget, that puts more debt on our kids.""",real,twitter post,human,post-GPT,x-Gen,40
8eb06c49-9b76-42ff-bfd3-fa90c9315971,"""Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.""",fake,twitter post,human,post-GPT,x-Gen,19
a0405405-66c6-4d31-9556-d3266a7ac0ec,"Says state Senate candidate ""Monk Elmer voted to exceed the (school district property tax) spending caps.""",fake,twitter post,human,post-GPT,x-Gen,21
2d316f63-6449-40f3-8bdc-a4e300a08b82,"Says Republican candidates in key Wisconsin Assembly races ""side with those who want to privatize Social Security -- and risk our retirements on Wall Street.""",fake,twitter post,human,post-GPT,x-Gen,28
ca37a6db-9a5d-408c-a86c-38f14fe50b4f,"As CEO of WWE, Linda McMahon ""was caught tipping off a ringside physician"" about a federal investigation into illegally distributing steroids to wrestlers.",real,twitter post,human,post-GPT,x-Gen,27
c7061a49-45f7-4348-96e0-53c8dd5646c5,"Dan Seals has been running for office ""since before there were, like, iPods.""",fake,twitter post,human,post-GPT,x-Gen,18
cb7f9920-0a43-4353-8a04-7cb002a2aa95,"Rick Perry is ""taking money away from hurricane victims"" and diverting it to ""remodel the Governor's Mansion.""",fake,twitter post,human,post-GPT,x-Gen,23
5c0424f0-224b-4feb-bd93-884950e8599f,"Ed Perlmutter voted for ""Viagra for rapists"" paid for with tax dollars.",fake,twitter post,human,post-GPT,x-Gen,15
db49ed73-6e72-40f3-be43-f2d49c74c1b4,"""Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.""",fake,twitter post,human,post-GPT,x-Gen,21
707a6bd5-cb6f-4ba6-894a-7540e3269c93,"Says U.S. Senate candidate Tammy Baldwin ""proposed a $3.9 trillion tax increase -- a tax increase so extreme"" that ""even Nancy Pelosi voted against it.""",real,twitter post,human,post-GPT,x-Gen,31
85a0f32c-3e67-431a-9c81-91290e83777d,"Sheldon Whitehouse voted for a ""$525-billion tax increase on the middle class.""",fake,twitter post,human,post-GPT,x-Gen,16
825bfdfa-0434-4195-8611-d2dfffba6d7e,"Says ""Mitt Romney’s plan rolls back regulations"" on banks.",real,twitter post,human,post-GPT,x-Gen,14
e601ed0b-d334-41fe-bc17-1bcbeefc6b24,"Says Barack Obama ""sold Chrysler to Italians who are going to build Jeeps in China"" at the cost of American jobs.",fake,twitter post,human,post-GPT,x-Gen,24
4d4a574e-5f3f-4be6-802f-10c6213d1591,"""The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.""",real,twitter post,human,post-GPT,x-Gen,23
c0824482-b3a2-428c-b9e3-296bd4596c32,"Sherrod Brown ""voted six times to raise his own pay.""",fake,twitter post,human,post-GPT,x-Gen,13
62a70ec5-5885-462b-a614-2a2f0cfc498f,"""Under President Obama: $4,000 tax hike on middle-class families.""",fake,twitter post,human,post-GPT,x-Gen,14
84b47f68-8624-41c2-aecd-a86235570783,"""If Buehler were elected, our vote-by-mail system would be at risk.""",fake,twitter post,human,post-GPT,x-Gen,15
7d1c9aaf-eab1-410e-9f45-201dd8dcb0fa,Says GM used taxpayer dollars to prop up operations in China.,fake,twitter post,human,post-GPT,x-Gen,12
6791e3b1-78a2-4c94-b10b-9c12826be452,"Says U.S. Senate candidate Tommy Thompson supports a plan for ""privatizing Social Security.""",fake,twitter post,human,post-GPT,x-Gen,16
7c122c1b-dc38-4642-b0dc-83f10a6a2b77,"""As governor, I cut $5 billion in spending.""",real,twitter post,human,post-GPT,x-Gen,13
87eaa24a-b57f-4cd8-95cd-51cabd7b73d0,"Says Jim Renacci ""opposed increasing combat bonuses for our troops.""",fake,twitter post,human,post-GPT,x-Gen,13
82858c22-a406-40f4-9ae1-843e38e35504,"""Virginia papers called (Scott) Rigell’s campaign ‘Mostly False.’""",fake,twitter post,human,post-GPT,x-Gen,17
0ca4789c-519f-48c3-a7f0-e40e98fefa8d,"""Jim Renacci tried to avoid paying taxes on nearly $14 million that he made.""",real,twitter post,human,post-GPT,x-Gen,18
c687f658-6bc5-4bd7-85c1-87d98c868c33,"Says Paul Ryan’s budget plan ""ends Medicare.""",fake,twitter post,human,post-GPT,x-Gen,12
2690f12b-1ab1-4040-bcd2-de963dbe7bb5,"Sherrod Brown ""failed to pay his own taxes three separate times.""",real,twitter post,human,post-GPT,x-Gen,14
41689abf-20ce-4270-bf9f-d0bc620771d5,"As a result of Obamacare, ""California seniors face benefit cuts of over $1,700.""",fake,twitter post,human,post-GPT,x-Gen,18
ad49089a-4b23-4c83-b9cf-fe2a57c03474,"Says high-speed rail would have created 60,000 jobs.",fake,twitter post,human,post-GPT,x-Gen,9
c55d944a-b1c1-4ae8-8966-2252884a5daa,"""While (Charlie Crist) was governor, utility costs went up 30 percent and went from below the national average to above the national average. Since I got elected, utility rates have come down 11 percent and now we are below the average.""",fake,twitter post,human,post-GPT,x-Gen,49
c73d4953-fb8c-4f4d-bf4e-30f70e3870df,"Raising the minimum wage to $10.10 an hour, ""would help lift over a million Americans out of poverty.""",real,twitter post,human,post-GPT,x-Gen,23
f85c7c3a-c273-4f9b-aee5-59552b9b3c32,"Raising the minimum wage to $10.10 an hour ""will destroy between half a million and one million jobs.""",real,twitter post,human,post-GPT,x-Gen,22
a88baa60-57fd-4d08-a6e1-8799935bb3f5,"In the 38 Studios deal, ""Wall Street investors took a risk, and went bust.""",fake,twitter post,human,post-GPT,x-Gen,19
d95f0b74-e745-4dfa-bdcf-842edff2bf7a,"""20,000 Kansans lost their health insurance because of (Obamacare).""",fake,twitter post,human,post-GPT,x-Gen,14
6168c75b-127f-47e6-ad8c-814acba408e6,"""The only candidate pocketing big money from people who want to destroy coal is Mitch McConnell.""",fake,twitter post,human,post-GPT,x-Gen,19
419f74d0-9d0c-48d5-8628-a297a4dce088,"Says Sen. Kay Hagan ""has missed half of the (Senate Armed Services) Committee's hearings in 2014.""",real,twitter post,human,post-GPT,x-Gen,22
f2a26c3b-c3c4-4fe6-9537-dfce159b59c9,"Says Mark Warner told PolitiFact National's ""Lie of the Year"" in 2013.",fake,twitter post,human,post-GPT,x-Gen,16
c9ea3e7d-9bec-4f41-aab1-833aba070888,"""Sen. Mark Begich cast the deciding vote in favor of President Obama’s authority to issue executive amnesty to illegal aliens.""",fake,twitter post,human,post-GPT,x-Gen,25
3c942837-c041-4701-bd33-f152db1a1e99,Says Mary Landrieu voted to fund benefits for illegal immigrants ahead of veterans.,fake,twitter post,human,post-GPT,x-Gen,14
b5e335d4-b975-4867-b04e-77d992c7a14d,"A Scott Rothstein victim says that he was ""swindled"" by Charlie Crist.",fake,twitter post,human,post-GPT,x-Gen,15
6e7e119e-7b3c-4b9e-a68a-a02f40ed0460,"In 2012, ""Wall Street"" gave Scott Brown ""more campaign contributions than any other candidate -- $5.3 million.""",real,twitter post,human,post-GPT,x-Gen,24
ba4d0e16-e802-4c3e-8e8f-6fcb77703268,"The sale of more than 600,000 Wisconsin deer licenses shows that Wisconsin’s hunters are the “eighth largest army in the world.”",fake,twitter post,human,post-GPT,x-Gen,26
133dd25d-b5e8-4b1f-a9e8-0496921dccb5,"Following Hurricane Ida, animals from Turtle Back Zoo in New Jersey are “fleeing the premises.”",fake,twitter post,human,post-GPT,x-Gen,19
925cda12-845c-41b6-820d-45b6b8f2cfb4,Says Joe Biden didn’t act in response to the emergency in Texas.,fake,twitter post,human,post-GPT,x-Gen,15
e90bf993-bcf5-4dc9-b1d9-d943cf74f3b9,Photo shows an ice mass hanging inside a Houston home during Texas winter storms.,fake,twitter post,human,post-GPT,x-Gen,15
0fc3acd3-b3fc-4b0e-ac91-7bb090e2322f,“FEMA is paying for hotel rooms!!!” for Texas winter storm victims.,fake,twitter post,human,post-GPT,x-Gen,17
5e8a95f8-a114-4ce9-a00c-8ce9bec02510,"“So Trump comes to Nashville to oversee damage from the tornado. He flies into the area in a helicopter to get there without further traffic problems in the city. He writes PERSONAL checks to those in need, with his personal accountant in tow.”",fake,twitter post,human,post-GPT,x-Gen,49
0fce92d1-7896-4d78-8208-2db3c0289d15,"Says Alexandria Ocasio-Cortez tweeted, ""I see people are rushing out to fill up their cars for this hurricane at the gas station. This wouldn’t be an issue if they had electric cars. If the power is out for a week how are they going to get gas? We need to start planning ahead and moving forward.""",fake,twitter post,human,post-GPT,x-Gen,65
28674ce5-6bf4-49bd-bd1b-730013b27bd5,A 1988 exorcism took place in the only house still standing after Hurricane Ike.,fake,twitter post,human,post-GPT,x-Gen,15
7ba0abb7-7152-4269-b06e-396aba525adf,"""Puerto Rico got 91 Billion Dollars for the hurricane, more money than has ever been gotten for a hurricane before.""",fake,twitter post,human,post-GPT,x-Gen,24
c1d6e439-21b9-4d80-9d1e-383130c1d288,"After Hurricane Hermine in 2016, Tallahassee ""didn’t have power for weeks because (Mayor Andrew Gillum) stood in the way of crews being able to come in and restore power, because they weren’t members of the right union or something.""",fake,twitter post,human,post-GPT,x-Gen,50
0b94e4d7-2f8b-427a-b7d4-7c99e0fcdc90,"Says 3,000 people ""did not die"" in two hurricanes that hit Puerto Rico. That death toll estimate was ""done by Democrats.""",fake,twitter post,human,post-GPT,x-Gen,27
df8bd80b-c901-4e83-acab-0835b3b44eb9,"Says Beto O’Rourke ""voted against"" Hurricane Harvey ""tax relief.""",real,twitter post,human,post-GPT,x-Gen,16
6d04cec6-bb3d-4c40-aead-fe7d9fdada6d,Says the Texas General Land Office led by George P. Bush has repaired just two homes since Hurricane Harvey.,real,twitter post,human,post-GPT,x-Gen,20
8ebe24cf-8112-40c8-8f87-ba3fc2dc0dc8,Nancy Pelosi explains how Democrats demonize political opponents through the “wrap-up smear.”,fake,twitter post,human,post-GPT,x-Gen,15
42b160af-7966-4daf-9af6-788c66f83363,"Says Joe Biden “attacked voters this primary,” saying “damn liar,” “full of s---” and “dog-faced pony soldier.”",real,twitter post,human,post-GPT,x-Gen,30
b91fc5ac-5639-49eb-a953-d01b0758d3e2,"Says Joe Biden ""said he never spoke to the Ukrainian company, and then the picture came out where he was playing golf with the company boss and Hunter"" Biden.",fake,twitter post,human,post-GPT,x-Gen,33
19f44715-c68b-4f75-bf7c-a6c6f7af2819,"Says Chris Jacobs is a ""Never Trumper.""",fake,twitter post,human,post-GPT,x-Gen,10
22460f51-2c84-4232-bd60-d4aad4b8022d,Says Hillary Clinton said in an email that she didn’t want Michelle Obama at the same events as her.,fake,twitter post,human,post-GPT,x-Gen,22
fcfd373d-e24f-42ae-9989-e4e69fad4033,"""Tina (Smith) profited from the opioid crisis."" ​",fake,twitter post,human,post-GPT,x-Gen,13
08e52977-21c9-4276-8864-2d11bc2c22ec,"Says ""sleazy Keith Ellison and shady Dean Phillips both caught up in another sexual harassment scandal"" and that Phillips is ""charged with ignoring sexual harassment and discrimination at his companies.""",fake,twitter post,human,post-GPT,x-Gen,35
82b82553-bba3-44fe-aacb-3ec7439e266d,"Conservative groups have spent $5 million ""against"" Tammy Baldwin -- five times more than against all other Democratic U.S. Senate incumbents up for election in 2018 combined.",real,twitter post,human,post-GPT,x-Gen,31
3c54791e-259a-4a82-b1ee-550599360c84,Says Barack Obama complained that Democrats continue to ignore blacks except at election time.,fake,twitter post,human,post-GPT,x-Gen,15
d143353a-2e14-4985-a426-80afd8e60dc2,"Ed Gillespie ""would not mention (Donald Trump’s) name unless he was condemning him.""",fake,twitter post,human,post-GPT,x-Gen,20
5ce6070b-cfe6-4716-8a52-9c628eec071f,"""(Deborah) Ross defends those who want to burn the American flag, and even called efforts to ban flag-burning ‘ridiculous,’ yet refused to help a disabled veteran fly the flag.""",real,twitter post,human,post-GPT,x-Gen,38
902a0d69-48c5-41e6-93fd-03ea4a73f88c,"Says Democratic challenger for his N.C. House seat ""raised taxes on clothing, school supplies – even baby diapers!""",fake,twitter post,human,post-GPT,x-Gen,22
40af8079-2415-4ab2-be92-43be9f046d31,"Says Paul Ryan ""is still endorsing Trump.""",real,twitter post,human,post-GPT,x-Gen,10
fb2a2136-ac21-4535-94d9-35014b421dcd,"Says Hillary Clinton ""doesn’t believe in your right to keep a gun at home for self-defense.""",fake,twitter post,human,post-GPT,x-Gen,21
9a8d5760-34ce-41dc-9a6d-9dfba7ab1b85,"""The Clinton camp was the first to get it out there and try to say there was something untoward about the speech that Melania Trump gave.""",fake,twitter post,human,post-GPT,x-Gen,29
a5be7ff5-3685-4e3a-a248-cabaff2d8cc5,"Says President Barack Obama ""is a socialist.""",fake,twitter post,human,post-GPT,x-Gen,10
c69b0ef7-b04a-46f9-9b1e-b1c0512efdd0,"The EPA was asked about an environmental citation for the city landfill in Nashua, N.H. but ""didn’t know"" why it was cited.",real,twitter post,human,post-GPT,x-Gen,28
a2a63061-0d2c-4777-94b8-baba45909ce9,Says President Barack Obama has opened up no new trade relationships with other nations.,fake,twitter post,human,post-GPT,x-Gen,15
b73c5898-3b41-4086-bfb8-525af6547db1,"Says the Simpson-Bowles deficit reduction proposal went from President Barack Obama's desk to ""the garbage can.""",fake,twitter post,human,post-GPT,x-Gen,20
ac9c9a06-972d-420d-ba43-a1b122026d64,"""We're only inches away from no longer being a free economy.""",fake,twitter post,human,post-GPT,x-Gen,15
c3acbc9b-9def-4e94-92b8-e770468c65b3,"Eliminating ""Obamacare"" ... ""saves $95 billion a year.""",fake,twitter post,human,post-GPT,x-Gen,14
d3e266ff-14c2-4735-bf4b-eeeed3cf8914,"Says he ""helped save"" the Olympic games.",real,twitter post,human,post-GPT,x-Gen,10
1859aea6-3b8c-4b8b-b2ae-c9ae080372d4,"""Fifty percent of Speaker Gingrich’s tax plan goes to the top 1 percent.""",real,twitter post,human,post-GPT,x-Gen,18
16e74a96-641c-4cad-a229-cd8d2a9370e3,"Says Freddie Mac, electric co-ops and credit unions are all ""government sponsored"" enterprises.",fake,twitter post,human,post-GPT,x-Gen,17
947b4725-4cb3-45f9-ac05-7ff44bdfdb10,"Says it cost Massachusetts taxpayers $100,000 when Mitt Romney and his staff purchased computer hard drives.",fake,twitter post,human,post-GPT,x-Gen,18
b15b026f-fcb8-4e5d-ae15-8fdbac71c660,"""Traditionally, presidential candidates release their tax returns . . . Mitt Romney still won’t.""",real,twitter post,human,post-GPT,x-Gen,20
a6865e7a-913e-448d-b143-c0c0dcca6749,"""The Obama administration just issued instructions that terrorism training should not involve any reference to Islam.""",fake,twitter post,human,post-GPT,x-Gen,19
2d3dc2cb-fb4c-4cca-9bdf-33d4db0d7263,Says he followed state law and the precedent of other Massachusetts governors when he erased electronic communications as he left office.,real,twitter post,human,post-GPT,x-Gen,22
b5d13dad-7224-4f21-9a12-e5019dff1b37,"The balanced-budget amendment once came within one vote of passing Congress but was defeated because of the no vote from a top Senate Republican, and Rick Santorum says he ""stood up and called for him to resign his chairmanship.""",real,twitter post,human,post-GPT,x-Gen,43
f4f86fb1-9b16-4df8-bc49-a8c668f46e48,"""Community banks … are being destroyed by Dodd-Frank.""",fake,twitter post,human,post-GPT,x-Gen,11
add98010-79dd-4a73-9218-56b23b2abdd1,"""The median income of a middle class family went down $2,100 from 2001 to 2007.""",real,twitter post,human,post-GPT,x-Gen,19
5f816f61-8c64-42ef-aacc-d1c212f39330,"Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, ""federal bureaucrats could take over the local building code enforcement in your city if so-called ‘green mandates’ are not complied with quickly enough.""",fake,twitter post,human,post-GPT,x-Gen,39
e0faf21f-6236-4f25-be75-994a3d139757,"In Libya, ""America spent $2 billion total and didn’t lose a single life.""",real,twitter post,human,post-GPT,x-Gen,20
8bce57b4-3be6-447e-bf76-ebaed08d0dea,"Every month since 9/11, there have been as many suicide attacks against the United States and its allies as there were in all the years leading up to 9/11.",real,twitter post,human,post-GPT,x-Gen,31
9de5e4ee-4fcd-42db-a1fd-b7de4e94b0f3,"Says Barack Obama ""never worked in the private sector"" before he was elected president.",fake,twitter post,human,post-GPT,x-Gen,17
fa998282-f4c5-466d-a514-0052ebed94fe,"Says Bill Clinton ""gave nukes to North Korea,"" Barack Obama ""gave nukes to Iran,"" and Hillary Clinton ""gave uranium to Russia.""",fake,twitter post,human,post-GPT,x-Gen,30
6329f090-5510-4b43-b4c2-79bc2bd72b7b,"""The Russians are violating all of the rules, treaties, understandings that they committed to that actually kept the peace in Europe for nearly 70 years.""",real,twitter post,human,post-GPT,x-Gen,30
cf786dde-27f3-44cf-a9db-3c22666c2a49,"""The Obama administration was begging for a meeting"" with Kim Jong Un.",fake,twitter post,human,post-GPT,x-Gen,15
376cee97-a4c4-4f47-9180-2574bf8ea7da,"""Senator Cryin’ Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal""",real,twitter post,human,post-GPT,x-Gen,39
00d4dc50-25f4-4c30-83c6-7a538ac2816b,"""The #irandeal ultimately would have guaranteed Iran a nuclear bomb capable of reaching the US.""",fake,twitter post,human,post-GPT,x-Gen,19
7eba18eb-3835-4712-a2fe-28ae45824a6e,"""In seven years that (nuclear) deal will have expired, and Iran is free to go ahead and create nuclear weapons.""",fake,twitter post,human,post-GPT,x-Gen,26
b6942bd7-0cda-4a1e-b9f6-5212d56904d2,"Say Sean Hannity said in 2008 that Obama’s willingness to meet with North Korea was ""disturbing"" while Trump’s ""willingness to meet with North Korea is a huge foreign policy win.""",real,twitter post,human,post-GPT,x-Gen,39
2cb06de0-8dda-422f-8bcf-b8e952252824,"""Bill Clinton gave North Korea $5 billion and two nuclear reactors in 1994, essentially giving them nukes.""",fake,twitter post,human,post-GPT,x-Gen,22
0c66e646-9e94-4ae0-9cf9-8011d935a374,"""My first order as president was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before.""",fake,twitter post,human,post-GPT,x-Gen,28
251a6b43-f02f-454c-beb1-87310b1cb424,"France ""wouldn’t buy Texas beef for some reason, yet 76 percent of their energy comes from nuclear power.""",real,twitter post,human,post-GPT,x-Gen,24
b5f79072-4924-4f1f-8e34-547d7459dff8,"""The pace of missile development between (Kim Jong Il and Kim Jong Un) has increased the testing about twenty-fold.""",real,twitter post,human,post-GPT,x-Gen,24
fb24c12f-ea6f-422d-9517-bf0f8333b992,"In the ""past few weeks,"" President Donald Trump pointed out ""Iranian violations on ballistic missile tests. By the way, these ballistic missiles are inscribed in Hebrew, ‘Israel must be destroyed.’ """,real,twitter post,human,post-GPT,x-Gen,40
356b9df4-88f2-41b3-a7ec-d6d291cab596,"""The @nytimes states today that DJT believes ‘more countries should acquire nuclear weapons.’ How dishonest are they. I never said this!""",fake,twitter post,human,post-GPT,x-Gen,28
d85577b6-cad4-4245-b344-b409d29cce97,"""Obama’s lawyers officially admit birth certificate is fake.""",fake,twitter post,human,post-GPT,x-Gen,13
63aa9bb4-47c2-4e9e-83f5-3a06d8b5ebd0,"""Kamala Harris is NOT eligible to be President.""",fake,twitter post,human,post-GPT,x-Gen,11
c3054dba-7156-4bfe-8e3e-7535cc1d332e,"Says top Clinton advisers ""were pressing"" birther movement stories ""very hard.""",fake,twitter post,human,post-GPT,x-Gen,16
26ed2c60-6944-4861-8b0b-e2e2e1dd3a3f,"""I finished"" the controversy about where President Barack Obama was born.",fake,twitter post,human,post-GPT,x-Gen,14
1cafc24a-6dde-4088-9fe2-fd6448be8715,"""Hillary Clinton and her campaign of 2008 started the birther controversy.""",fake,twitter post,human,post-GPT,x-Gen,14
bd686818-fc3d-40a7-b993-604986c83ad8,"Barack Obama’s Columbia University ID says he was a foreign student and went by ""Barry Soetoro.""",fake,twitter post,human,post-GPT,x-Gen,21
c87a99fb-5886-4a8b-a8da-85510e931c9b,"""The birther movement was started by Hillary Clinton in 2008. She was all in!""",fake,twitter post,human,post-GPT,x-Gen,18
af59efc8-bd10-4c2a-96bd-6e8831ff2b34,"""You know our current president is (Muslim). You know he's not even an American.""",fake,twitter post,human,post-GPT,x-Gen,21
a51e26d1-f7b4-4926-8d45-7849fe1836fb,"Says a federal judge ""sanctions Tennessee ‘birther’ lawyer … for bringing a frivolous lawsuit.""",real,twitter post,human,post-GPT,x-Gen,19
766678a5-bb01-4540-a82e-32537e89ceee,Says Hawaii Gov. Neil Abercrombie made a late-night visit to Kinko’s to forge President Barack Obama’s birth certificate two days before Obama unveiled it to the media.,fake,twitter post,human,post-GPT,x-Gen,33
21a6f5bf-9123-4c48-8c39-99b6dcf9d79a,Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.,fake,twitter post,human,post-GPT,x-Gen,24
cf9ab10d-b8f6-47b1-a39d-946c06d839f6,Says the hospital listed on Barack Obama’s just-publicized long-form birth certificate denies the president was born there.,fake,twitter post,human,post-GPT,x-Gen,20
a0fdc039-6ae3-465b-8a1f-e6758f6e54d0,President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.,fake,twitter post,human,post-GPT,x-Gen,18
83f7adba-ab59-42d4-9357-f87341bc6d83,"Says President Obama's ""grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.""",fake,twitter post,human,post-GPT,x-Gen,24
50e7c436-5147-4beb-85c3-af41ed1c7cef,A bill before the Georgia General Assembly would make presidential candidates meet citizenship requirements that are not in the U.S. Constitution.,real,twitter post,human,post-GPT,x-Gen,22
7834d365-cc29-4156-8e12-c86c884e7173,Says Barack Obama grew up in Kenya.,fake,twitter post,human,post-GPT,x-Gen,8
391a32e3-071b-4cd2-adc3-b8ce6ab37656,"Says the Hawaii governor ""can’t find anything that says (President Barack Obama) was born in Hawaii.""",fake,twitter post,human,post-GPT,x-Gen,23
cb331115-cf22-46ad-9558-9ac5efc0b148,"""The people that went to school with (Barack Obama), they never saw him, they don't know who he is.""",fake,twitter post,human,post-GPT,x-Gen,27
e6e4c52d-d5b9-4bef-8f57-0ea312cf1146,President Obama is a Muslim.,fake,twitter post,human,post-GPT,x-Gen,6
983a0e28-7daf-4ed7-93a7-f573901971f3,"Republican candidate for Georgia governor ""dabbled"" in birther conspiracy theories.",real,twitter post,human,post-GPT,x-Gen,13
f0247b80-9ea8-4f3d-9474-4f6cdd7fd89e,"""Obama admits he is not a citizen.""",fake,twitter post,human,post-GPT,x-Gen,10
2304c807-caef-470c-919b-d59308aca9c4,"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.",fake,twitter post,human,post-GPT,x-Gen,19
11395866-caf3-4b86-ac65-6aa11ec7e837,A transcript released by Occidental College proves that Barack Obama was an Indonesian citizen.,fake,twitter post,human,post-GPT,x-Gen,15
2ea90ec1-53c8-404c-ae3e-155621af85ec,Justice Antonin Scalia agreed for the Supreme Court to hear a case about whether Barack Obama is eligible to be President.,fake,twitter post,human,post-GPT,x-Gen,22
8bca96d2-d1c9-44ce-a7aa-b216636b9dc5,Birthers have obtained a copy of Obama's Kenyan birth certificate.,fake,twitter post,human,post-GPT,x-Gen,12
8977b3ff-00c1-40bb-993e-2c87ba381ec5,"""Barack Hussein Obama will ... force local authorities to allow Occupy protesters to live in parks.""",fake,twitter post,human,post-GPT,x-Gen,19
a3508ea1-f526-442a-a3ba-d0461854c5c8,"""Bank of America could create 878,300 jobs with benefits if they spent their 2010 bonuses on job creation.""",fake,twitter post,human,post-GPT,x-Gen,21
d20d5ded-b012-4003-b09b-a646ee435935,"""Following the catastrophic, cascading collapse of major investment banks on Wall Street in 2007.....Nobody was prosecuted, no hearings were held and no reforms were implemented.""",fake,twitter post,human,post-GPT,x-Gen,32
d5b66b0b-18f7-4d8f-9fda-c7b8a46ccab5,"""If [Atlanta Mayor Kasim Reed] wants to be like Bull Connor, then so be it.""",fake,twitter post,human,post-GPT,x-Gen,21
e111023b-aee7-495c-89c4-9fc31cabdd55,"""Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour.""",fake,twitter post,human,post-GPT,x-Gen,16
09a9b2fe-b8e2-4a67-b9e2-1d58b30b15b0,"Congressional Republicans have introduced dozens of bills on social issues and other topics, but ""zero on job creation.""",fake,twitter post,human,post-GPT,x-Gen,22
940dd1a0-b859-4f0a-8c49-74ec4fdf6a67,"""94 percent of winning candidates in 2010 had more money than their opponents.""",real,twitter post,human,post-GPT,x-Gen,16
07cf5f6a-4bbc-410a-98be-64a7a6ac2f3f,"""According to Wikipedia, there are only five countries in the entire planet that are more unequal than the United States in the distribution of our wealth.""",real,twitter post,human,post-GPT,x-Gen,30
b1d46859-fe0e-4888-9b0d-95c843574a9c,Say the ratio of CEO pay to average worker pay in the U.S. is 475 to 1.,fake,twitter post,human,post-GPT,x-Gen,18
77ff0d98-6ada-408e-829b-869b2b53cb9a,"U.S. unemployment among people ages 16 to 24 is ""18.4 percent, which is a 60-year high.""",real,twitter post,human,post-GPT,x-Gen,20
654941c9-80ca-4c27-b171-c99393bbcc85,"""Not a single banker, a CEO from Wall Street, anyone from corporate America — nobody, (there was) not one arrest of any of these people who brought down the economy in 2008.""",real,twitter post,human,post-GPT,x-Gen,40
